trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,model
SdW_z,PAK_2021,PAK,0.215375422,0.312823993,0.597662413,48,13,4,2013,CV2,BayesC
SdW_z,AUS_2017,AUS,0.283214879,0.439713359,0.356865624,73,13,5,2013,CV2,BayesC
SdW_z,AUS_2018,AUS,0.346834447,0.357660273,0.565361882,96,13,5,2013,CV2,BayesC
SdW_z,AUS_2019,AUS,0.151567456,0.118058948,0.664179813,48,13,5,2013,CV2,BayesC
SdW_z,PAK_2019,PAK,0.139006211,-0.03587245,0.589231077,39,13,5,2013,CV2,BayesC
SdW_z,PAK_2020,PAK,0.270510184,0.230769318,0.632665887,48,13,5,2013,CV2,BayesC
SdW_z,PAK_2021,PAK,0.174656575,0.205169725,0.623231758,47,13,5,2013,CV2,BayesC
SdW_z,AUS_2017,AUS,0.176132095,0.278641302,0.419985785,74,14,1,2014,CV2,BayesC
SdW_z,AUS_2018,AUS,0.349258112,0.288548153,0.731980336,97,14,1,2014,CV2,BayesC
SdW_z,AUS_2019,AUS,0.249290389,0.229881939,0.769262431,48,14,1,2014,CV2,BayesC
SdW_z,PAK_2019,PAK,-0.033897848,-0.040036743,0.537500818,40,14,1,2014,CV2,BayesC
SdW_z,PAK_2020,PAK,0.038089807,0.101187655,0.310859438,49,14,1,2014,CV2,BayesC
SdW_z,PAK_2021,PAK,0.130040251,0.14814614,0.541552124,48,14,1,2014,CV2,BayesC
SdW_z,AUS_2017,AUS,0.2832639,0.289533981,0.438612614,73,14,2,2014,CV2,BayesC
SdW_z,AUS_2018,AUS,0.486530934,0.459259454,0.705157622,97,14,2,2014,CV2,BayesC
SdW_z,AUS_2019,AUS,0.174021017,0.17803349,0.71278059,48,14,2,2014,CV2,BayesC
SdW_z,PAK_2019,PAK,0.109247702,0.115245208,0.540489139,40,14,2,2014,CV2,BayesC
SdW_z,PAK_2020,PAK,0.13683155,0.159321921,0.516888646,49,14,2,2014,CV2,BayesC
SdW_z,PAK_2021,PAK,0.15514038,0.233984805,0.554417316,48,14,2,2014,CV2,BayesC
SdW_z,AUS_2017,AUS,-0.014324964,0.102130548,0.421525934,73,14,3,2014,CV2,BayesC
SdW_z,AUS_2018,AUS,0.15970019,0.258301855,0.458482742,97,14,3,2014,CV2,BayesC
SdW_z,AUS_2019,AUS,0.291194648,0.246750075,0.608510111,48,14,3,2014,CV2,BayesC
SdW_z,PAK_2019,PAK,-0.042969181,-0.001883431,0.514096042,40,14,3,2014,CV2,BayesC
SdW_z,PAK_2020,PAK,0.11686062,0.138287329,0.528837351,48,14,3,2014,CV2,BayesC
SdW_z,PAK_2021,PAK,0.160603184,0.147587255,0.537345618,48,14,3,2014,CV2,BayesC
SdW_z,AUS_2017,AUS,0.267650022,0.337781343,0.446507965,73,14,4,2014,CV2,BayesC
SdW_z,AUS_2018,AUS,0.298777464,0.26773973,0.538367953,97,14,4,2014,CV2,BayesC
SdW_z,AUS_2019,AUS,0.317521243,0.298059439,0.813067798,48,14,4,2014,CV2,BayesC
SdW_z,PAK_2019,PAK,0.256493321,0.305198451,0.596217048,40,14,4,2014,CV2,BayesC
SdW_z,PAK_2020,PAK,0.234656924,0.315778323,0.505371923,48,14,4,2014,CV2,BayesC
SdW_z,PAK_2021,PAK,0.085599942,0.157809024,0.550469095,48,14,4,2014,CV2,BayesC
SdW_z,AUS_2017,AUS,0.136157833,0.315839003,0.383328639,73,14,5,2014,CV2,BayesC
SdW_z,AUS_2018,AUS,0.332350448,0.350070716,0.600447076,96,14,5,2014,CV2,BayesC
SdW_z,AUS_2019,AUS,0.252453166,0.257185508,0.678546677,48,14,5,2014,CV2,BayesC
SdW_z,PAK_2019,PAK,-0.139760908,0.048100581,0.462681766,39,14,5,2014,CV2,BayesC
SdW_z,PAK_2020,PAK,0.208252061,0.122562121,0.636726814,48,14,5,2014,CV2,BayesC
SdW_z,PAK_2021,PAK,0.310845256,0.270695394,0.692901822,47,14,5,2014,CV2,BayesC
SdW_z,AUS_2017,AUS,0.243336723,0.282891863,0.451462702,74,15,1,2015,CV2,BayesC
SdW_z,AUS_2018,AUS,0.328570981,0.301058301,0.641892489,97,15,1,2015,CV2,BayesC
SdW_z,AUS_2019,AUS,0.167296062,0.196173158,0.65568854,48,15,1,2015,CV2,BayesC
SdW_z,PAK_2019,PAK,-0.111799451,9.41893380229436e-05,0.380001072,40,15,1,2015,CV2,BayesC
SdW_z,PAK_2020,PAK,0.407381883,0.325684725,0.722108,49,15,1,2015,CV2,BayesC
SdW_z,PAK_2021,PAK,0.248242706,0.335242232,0.561619422,48,15,1,2015,CV2,BayesC
SdW_z,AUS_2017,AUS,0.228841377,0.355919653,0.40772751,73,15,2,2015,CV2,BayesC
SdW_z,AUS_2018,AUS,0.144818592,0.125989171,0.58498448,97,15,2,2015,CV2,BayesC
SdW_z,AUS_2019,AUS,0.293837032,0.243764757,0.742854177,48,15,2,2015,CV2,BayesC
SdW_z,PAK_2019,PAK,-0.16011504,-0.152413282,0.297532255,40,15,2,2015,CV2,BayesC
SdW_z,PAK_2020,PAK,0.023788028,0.065086396,0.288236437,49,15,2,2015,CV2,BayesC
SdW_z,PAK_2021,PAK,0.125765542,0.145982631,0.509089974,48,15,2,2015,CV2,BayesC
SdW_z,AUS_2017,AUS,0.093638932,0.226994338,0.429908735,73,15,3,2015,CV2,BayesC
SdW_z,AUS_2018,AUS,0.382489552,0.382783143,0.578262601,97,15,3,2015,CV2,BayesC
SdW_z,AUS_2019,AUS,0.070343771,0.004125502,0.666361607,48,15,3,2015,CV2,BayesC
SdW_z,PAK_2019,PAK,0.032596376,0.12709183,0.505591668,40,15,3,2015,CV2,BayesC
SdW_z,PAK_2020,PAK,0.060391581,0.05292043,0.557373132,48,15,3,2015,CV2,BayesC
SdW_z,PAK_2021,PAK,0.147573864,0.091143502,0.655856473,48,15,3,2015,CV2,BayesC
SdW_z,AUS_2017,AUS,0.057874089,0.272102443,0.360981191,73,15,4,2015,CV2,BayesC
SdW_z,AUS_2018,AUS,0.325414141,0.29236171,0.692977284,97,15,4,2015,CV2,BayesC
SdW_z,AUS_2019,AUS,0.275105578,0.191993487,0.805865193,48,15,4,2015,CV2,BayesC
SdW_z,PAK_2019,PAK,0.345344224,0.387467863,0.643888428,40,15,4,2015,CV2,BayesC
SdW_z,PAK_2020,PAK,-0.140173764,-0.205661934,0.442341645,48,15,4,2015,CV2,BayesC
SdW_z,PAK_2021,PAK,0.176304486,0.192748195,0.625273241,48,15,4,2015,CV2,BayesC
SdW_z,AUS_2017,AUS,0.28623932,0.27774521,0.506453716,73,15,5,2015,CV2,BayesC
SdW_z,AUS_2018,AUS,0.480569474,0.421213632,0.754676718,96,15,5,2015,CV2,BayesC
SdW_z,AUS_2019,AUS,0.371990712,0.348161217,0.815868937,48,15,5,2015,CV2,BayesC
SdW_z,PAK_2019,PAK,0.184599218,0.154394069,0.56964016,39,15,5,2015,CV2,BayesC
SdW_z,PAK_2020,PAK,0.285053232,0.399967504,0.403942049,48,15,5,2015,CV2,BayesC
SdW_z,PAK_2021,PAK,0.038646204,0.082656109,0.555983502,47,15,5,2015,CV2,BayesC
SdW_z,AUS_2017,AUS,0.145589183,0.217660166,0.571759023,366,NA,NA,NA,CV0,BayesC
SdW_z,AUS_2018,AUS,0.214579202,0.211692986,0.623131706,484,NA,NA,NA,CV0,BayesC
SdW_z,AUS_2019,AUS,0.211211104,0.193246195,0.892771827,240,NA,NA,NA,CV0,BayesC
SdW_z,PAK_2019,PAK,0.031654533,0.054651486,0.609584719,199,NA,NA,NA,CV0,BayesC
SdW_z,PAK_2020,PAK,0.117098642,0.106777901,0.398788102,242,NA,NA,NA,CV0,BayesC
SdW_z,PAK_2021,PAK,0.156258264,0.169467098,0.445917234,239,NA,NA,NA,CV0,BayesC
SdW_z,PAK_2019,PAK,-0.006344513,0.035240528,0.454551813,199,NA,NA,NA,CrossLoc_AUS->PAK,BayesC
SdW_z,PAK_2020,PAK,0.074273957,0.073784582,0.339634102,242,NA,NA,NA,CrossLoc_AUS->PAK,BayesC
SdW_z,PAK_2021,PAK,0.121501764,0.160077972,0.441482148,239,NA,NA,NA,CrossLoc_AUS->PAK,BayesC
SdW_z,AUS_2017,AUS,0.143567728,0.208189072,0.311641514,366,NA,NA,NA,CrossLoc_PAK->AUS,BayesC
SdW_z,AUS_2018,AUS,0.040008205,0.062648791,0.297955173,484,NA,NA,NA,CrossLoc_PAK->AUS,BayesC
SdW_z,AUS_2019,AUS,0.028632123,0.087468033,0.346534316,240,NA,NA,NA,CrossLoc_PAK->AUS,BayesC
TGW,AUS_2018,AUS,0.329856358,0.392599778,0.602962594,95,1,1,1001,CV1,BayesC
TGW,AUS_2019,AUS,0.034148904,0.034848579,0.659020581,46,1,1,1001,CV1,BayesC
TGW,PAK_2019,PAK,0.148560193,0.164780464,0.728681575,42,1,1,1001,CV1,BayesC
TGW,PAK_2020,PAK,0.217476253,0.190897094,0.624535938,50,1,1,1001,CV1,BayesC
TGW,PAK_2021,PAK,-0.052902492,-0.065265939,0.567128319,50,1,1,1001,CV1,BayesC
TGW,AUS_2018,AUS,0.516636685,0.532789339,0.843959491,97,1,2,1001,CV1,BayesC
TGW,AUS_2019,AUS,0.288176901,0.144524608,0.850136173,42,1,2,1001,CV1,BayesC
TGW,PAK_2019,PAK,0.231330741,0.219599079,0.716470326,37,1,2,1001,CV1,BayesC
TGW,PAK_2020,PAK,0.082010356,0.018574846,0.545631021,48,1,2,1001,CV1,BayesC
TGW,PAK_2021,PAK,0.110004258,0.093401949,0.622634822,44,1,2,1001,CV1,BayesC
TGW,AUS_2018,AUS,0.612124662,0.567688953,0.899895591,97,1,3,1001,CV1,BayesC
TGW,AUS_2019,AUS,0.362679045,0.3171042,0.735312523,47,1,3,1001,CV1,BayesC
TGW,PAK_2019,PAK,0.056492131,0.124264747,0.706773423,41,1,3,1001,CV1,BayesC
TGW,PAK_2020,PAK,0.127943303,0.171886375,0.694255166,54,1,3,1001,CV1,BayesC
TGW,PAK_2021,PAK,0.271271157,0.197312168,0.702394536,55,1,3,1001,CV1,BayesC
TGW,AUS_2018,AUS,0.478412039,0.55399196,0.836380213,91,1,4,1001,CV1,BayesC
TGW,AUS_2019,AUS,0.38783582,0.416386404,0.653481488,42,1,4,1001,CV1,BayesC
TGW,PAK_2019,PAK,0.112106211,0.14924597,0.607748715,41,1,4,1001,CV1,BayesC
TGW,PAK_2020,PAK,0.129564847,0.13249737,0.613385841,43,1,4,1001,CV1,BayesC
TGW,PAK_2021,PAK,0.024905846,0.07840118,0.59571448,42,1,4,1001,CV1,BayesC
TGW,AUS_2018,AUS,0.544177046,0.537858261,0.754022002,98,1,5,1001,CV1,BayesC
TGW,AUS_2019,AUS,0.357705446,0.376472383,0.718717522,54,1,5,1001,CV1,BayesC
TGW,PAK_2019,PAK,-0.03963578,0.045404814,0.522265002,38,1,5,1001,CV1,BayesC
TGW,PAK_2020,PAK,0.261708359,0.298552707,0.695562843,46,1,5,1001,CV1,BayesC
TGW,PAK_2021,PAK,-0.035285542,-0.055326314,0.631468059,48,1,5,1001,CV1,BayesC
TGW,AUS_2018,AUS,0.465337021,0.466306941,0.799982694,96,2,1,1002,CV1,BayesC
TGW,AUS_2019,AUS,0.020343237,0.10232207,0.609427389,43,2,1,1002,CV1,BayesC
TGW,PAK_2019,PAK,0.207180803,0.199659461,0.674764334,42,2,1,1002,CV1,BayesC
TGW,PAK_2020,PAK,0.267982847,0.299528658,0.751852235,47,2,1,1002,CV1,BayesC
TGW,PAK_2021,PAK,0.142350294,0.171649999,0.768046432,47,2,1,1002,CV1,BayesC
TGW,AUS_2018,AUS,0.458720631,0.518956631,0.538304144,97,2,2,1002,CV1,BayesC
TGW,AUS_2019,AUS,0.197498711,0.25325609,0.665002985,41,2,2,1002,CV1,BayesC
TGW,PAK_2019,PAK,-0.18249408,-0.159797259,0.631277509,40,2,2,1002,CV1,BayesC
TGW,PAK_2020,PAK,-0.070747694,-0.073319568,0.4616854,49,2,2,1002,CV1,BayesC
TGW,PAK_2021,PAK,-0.119302247,-0.074319374,0.590272906,48,2,2,1002,CV1,BayesC
TGW,AUS_2018,AUS,0.550941137,0.513396559,0.89062261,93,2,3,1002,CV1,BayesC
TGW,AUS_2019,AUS,0.136009766,0.09305568,0.76470541,41,2,3,1002,CV1,BayesC
TGW,PAK_2019,PAK,-0.013304248,0.060963179,0.54949468,44,2,3,1002,CV1,BayesC
TGW,PAK_2020,PAK,0.312569097,0.238591533,0.812805415,45,2,3,1002,CV1,BayesC
TGW,PAK_2021,PAK,0.163579842,0.218469904,0.657056124,47,2,3,1002,CV1,BayesC
TGW,AUS_2018,AUS,0.434973863,0.47082216,0.760240963,93,2,4,1002,CV1,BayesC
TGW,AUS_2019,AUS,0.307413198,0.356057345,0.698694302,58,2,4,1002,CV1,BayesC
TGW,PAK_2019,PAK,0.301950759,0.444919553,0.811564709,38,2,4,1002,CV1,BayesC
TGW,PAK_2020,PAK,0.270211013,0.252744545,0.772617111,51,2,4,1002,CV1,BayesC
TGW,PAK_2021,PAK,0.113563421,0.110034923,0.568416334,45,2,4,1002,CV1,BayesC
TGW,AUS_2018,AUS,0.446269124,0.470439432,0.902430248,99,2,5,1002,CV1,BayesC
TGW,AUS_2019,AUS,0.353421945,0.276912223,0.826775739,48,2,5,1002,CV1,BayesC
TGW,PAK_2019,PAK,0.113077618,0.155561975,0.777850257,35,2,5,1002,CV1,BayesC
TGW,PAK_2020,PAK,0.0061276,-0.032584287,0.506301992,49,2,5,1002,CV1,BayesC
TGW,PAK_2021,PAK,0.200464843,0.191655649,0.682633218,52,2,5,1002,CV1,BayesC
TGW,AUS_2018,AUS,0.546314426,0.57435014,0.873004313,93,3,1,1003,CV1,BayesC
TGW,AUS_2019,AUS,0.075594932,0.164923204,0.702245251,49,3,1,1003,CV1,BayesC
TGW,PAK_2019,PAK,0.252226783,0.269641235,0.741055228,35,3,1,1003,CV1,BayesC
TGW,PAK_2020,PAK,-0.039392719,-0.020382302,0.5813022,40,3,1,1003,CV1,BayesC
TGW,PAK_2021,PAK,0.189149604,0.174920979,0.730482149,42,3,1,1003,CV1,BayesC
TGW,AUS_2018,AUS,0.485596353,0.4521097,0.799557791,99,3,2,1003,CV1,BayesC
TGW,AUS_2019,AUS,0.369621572,0.151930395,0.741128462,49,3,2,1003,CV1,BayesC
TGW,PAK_2019,PAK,-0.035365205,-0.017011183,0.462652564,45,3,2,1003,CV1,BayesC
TGW,PAK_2020,PAK,0.374856774,0.435731501,0.749789912,51,3,2,1003,CV1,BayesC
TGW,PAK_2021,PAK,-0.287082043,-0.20915315,0.440496062,46,3,2,1003,CV1,BayesC
TGW,AUS_2018,AUS,0.498952744,0.496325896,0.772451387,94,3,3,1003,CV1,BayesC
TGW,AUS_2019,AUS,0.325984725,0.397536175,0.823913977,42,3,3,1003,CV1,BayesC
TGW,PAK_2019,PAK,0.128897534,0.159235286,0.692726419,34,3,3,1003,CV1,BayesC
TGW,PAK_2020,PAK,0.132009967,0.143805103,0.73445477,50,3,3,1003,CV1,BayesC
TGW,PAK_2021,PAK,0.149582039,0.086128493,0.728044515,52,3,3,1003,CV1,BayesC
TGW,AUS_2018,AUS,0.450833858,0.482717202,0.826505477,93,3,4,1003,CV1,BayesC
TGW,AUS_2019,AUS,0.290600616,0.327502719,0.750206708,45,3,4,1003,CV1,BayesC
TGW,PAK_2019,PAK,0.065560403,0.173568396,0.482102145,47,3,4,1003,CV1,BayesC
TGW,PAK_2020,PAK,0.226642078,0.19682977,0.707453785,53,3,4,1003,CV1,BayesC
TGW,PAK_2021,PAK,0.008218083,-0.0275855,0.526767965,56,3,4,1003,CV1,BayesC
TGW,AUS_2018,AUS,0.430724404,0.436682011,0.644964496,99,3,5,1003,CV1,BayesC
TGW,AUS_2019,AUS,0.319117377,0.360585972,0.78919527,46,3,5,1003,CV1,BayesC
TGW,PAK_2019,PAK,0.062351819,0.052493212,0.656084365,38,3,5,1003,CV1,BayesC
TGW,PAK_2020,PAK,0.121559269,0.083321304,0.526877873,47,3,5,1003,CV1,BayesC
TGW,PAK_2021,PAK,0.205149722,0.273177004,0.624797205,43,3,5,1003,CV1,BayesC
TGW,AUS_2018,AUS,0.467799923,0.487576191,0.70268858,97,4,1,1004,CV1,BayesC
TGW,AUS_2019,AUS,0.480908948,0.444274225,0.840330354,38,4,1,1004,CV1,BayesC
TGW,PAK_2019,PAK,0.38713572,0.467333303,0.599867089,44,4,1,1004,CV1,BayesC
TGW,PAK_2020,PAK,0.493897848,0.502116501,0.852967815,57,4,1,1004,CV1,BayesC
TGW,PAK_2021,PAK,-0.087892219,-0.133679712,0.640405932,55,4,1,1004,CV1,BayesC
TGW,AUS_2018,AUS,0.556571386,0.553228875,0.901999681,96,4,2,1004,CV1,BayesC
TGW,AUS_2019,AUS,0.231989688,0.173855007,0.736872531,55,4,2,1004,CV1,BayesC
TGW,PAK_2019,PAK,0.125874501,0.226063125,0.78203795,41,4,2,1004,CV1,BayesC
TGW,PAK_2020,PAK,0.164059372,0.195319271,0.688243313,54,4,2,1004,CV1,BayesC
TGW,PAK_2021,PAK,0.072578768,0.116322703,0.554091461,55,4,2,1004,CV1,BayesC
TGW,AUS_2018,AUS,0.420561212,0.431871714,0.703188127,95,4,3,1004,CV1,BayesC
TGW,AUS_2019,AUS,0.236791342,0.2214272,0.755498586,50,4,3,1004,CV1,BayesC
TGW,PAK_2019,PAK,0.007556802,0.040463797,0.57142859,40,4,3,1004,CV1,BayesC
TGW,PAK_2020,PAK,0.187644352,0.222441644,0.634091647,46,4,3,1004,CV1,BayesC
TGW,PAK_2021,PAK,0.263036557,0.290728267,0.656679275,47,4,3,1004,CV1,BayesC
TGW,AUS_2018,AUS,0.597822976,0.617742269,0.73062165,95,4,4,1004,CV1,BayesC
TGW,AUS_2019,AUS,0.127505016,0.273324498,0.543110527,46,4,4,1004,CV1,BayesC
TGW,PAK_2019,PAK,-0.00061668,0.102718589,0.636781544,33,4,4,1004,CV1,BayesC
TGW,PAK_2020,PAK,-0.389423557,-0.35844936,0.422846005,36,4,4,1004,CV1,BayesC
TGW,PAK_2021,PAK,0.139679422,0.086796707,0.796582422,37,4,4,1004,CV1,BayesC
TGW,AUS_2018,AUS,0.345229024,0.341996404,0.818297874,95,4,5,1004,CV1,BayesC
TGW,AUS_2019,AUS,0.353762549,0.267477214,0.782783225,42,4,5,1004,CV1,BayesC
TGW,PAK_2019,PAK,-0.109416498,-0.052214099,0.622674172,41,4,5,1004,CV1,BayesC
TGW,PAK_2020,PAK,-0.007259015,-0.066463951,0.474826086,48,4,5,1004,CV1,BayesC
TGW,PAK_2021,PAK,0.098331604,0.084146023,0.585391192,45,4,5,1004,CV1,BayesC
TGW,AUS_2018,AUS,0.485328656,0.569778074,0.810228947,94,5,1,1005,CV1,BayesC
TGW,AUS_2019,AUS,-0.00070368,0.0693562,0.696348712,49,5,1,1005,CV1,BayesC
TGW,PAK_2019,PAK,0.059047253,0.18716262,0.69694339,40,5,1,1005,CV1,BayesC
TGW,PAK_2020,PAK,-0.026470514,0.032499449,0.607718375,43,5,1,1005,CV1,BayesC
TGW,PAK_2021,PAK,-0.223844453,-0.173415296,0.454820048,40,5,1,1005,CV1,BayesC
TGW,AUS_2018,AUS,0.353900501,0.350997797,0.726576459,90,5,2,1005,CV1,BayesC
TGW,AUS_2019,AUS,0.456678576,0.446867171,0.846062699,42,5,2,1005,CV1,BayesC
TGW,PAK_2019,PAK,0.072164609,0.05999563,0.634862316,38,5,2,1005,CV1,BayesC
TGW,PAK_2020,PAK,0.116989765,0.06791062,0.513952891,45,5,2,1005,CV1,BayesC
TGW,PAK_2021,PAK,0.084962915,0.097824455,0.675374615,43,5,2,1005,CV1,BayesC
TGW,AUS_2018,AUS,0.41639848,0.421645957,0.716766252,98,5,3,1005,CV1,BayesC
TGW,AUS_2019,AUS,0.360041296,0.404766436,0.76996666,48,5,3,1005,CV1,BayesC
TGW,PAK_2019,PAK,-0.092729214,-0.112777863,0.583751826,38,5,3,1005,CV1,BayesC
TGW,PAK_2020,PAK,0.138594344,0.194788243,0.64399772,41,5,3,1005,CV1,BayesC
TGW,PAK_2021,PAK,-0.092000876,-0.005105969,0.577220232,42,5,3,1005,CV1,BayesC
TGW,AUS_2018,AUS,0.545424124,0.546010032,0.787107442,99,5,4,1005,CV1,BayesC
TGW,AUS_2019,AUS,0.421236717,0.435751049,0.797546642,44,5,4,1005,CV1,BayesC
TGW,PAK_2019,PAK,0.194476083,0.276137779,0.652860969,37,5,4,1005,CV1,BayesC
TGW,PAK_2020,PAK,0.289872573,0.264000532,0.737358848,50,5,4,1005,CV1,BayesC
TGW,PAK_2021,PAK,0.24207413,0.296808627,0.656932906,52,5,4,1005,CV1,BayesC
TGW,AUS_2018,AUS,0.585221531,0.579967257,0.883064772,97,5,5,1005,CV1,BayesC
TGW,AUS_2019,AUS,0.163008689,0.077858621,0.775088197,48,5,5,1005,CV1,BayesC
TGW,PAK_2019,PAK,0.066139548,0.137984337,0.665134653,46,5,5,1005,CV1,BayesC
TGW,PAK_2020,PAK,0.080823414,0.070433538,0.757072032,62,5,5,1005,CV1,BayesC
TGW,PAK_2021,PAK,0.080920528,0.022618793,0.701964874,62,5,5,1005,CV1,BayesC
TGW,AUS_2018,AUS,0.396388183,0.451886832,0.697014324,99,6,1,1006,CV1,BayesC
TGW,AUS_2019,AUS,0.17758084,0.234805373,0.645024077,50,6,1,1006,CV1,BayesC
TGW,PAK_2019,PAK,0.123087743,0.160807362,0.65421666,40,6,1,1006,CV1,BayesC
TGW,PAK_2020,PAK,-0.022712288,-0.050081692,0.610953534,49,6,1,1006,CV1,BayesC
TGW,PAK_2021,PAK,-0.171309174,-0.155313187,0.549682319,53,6,1,1006,CV1,BayesC
TGW,AUS_2018,AUS,0.605984323,0.64664812,0.832350095,95,6,2,1006,CV1,BayesC
TGW,AUS_2019,AUS,0.496075281,0.525202595,0.874527604,42,6,2,1006,CV1,BayesC
TGW,PAK_2019,PAK,0.295263033,0.259460127,0.866082933,39,6,2,1006,CV1,BayesC
TGW,PAK_2020,PAK,0.305881577,0.325155191,0.656055721,46,6,2,1006,CV1,BayesC
TGW,PAK_2021,PAK,0.287436358,0.247529604,0.73346654,48,6,2,1006,CV1,BayesC
TGW,AUS_2018,AUS,0.528878431,0.555993191,0.726608339,97,6,3,1006,CV1,BayesC
TGW,AUS_2019,AUS,0.112339329,0.119678603,0.702352754,44,6,3,1006,CV1,BayesC
TGW,PAK_2019,PAK,0.039006786,0.115074181,0.581166057,42,6,3,1006,CV1,BayesC
TGW,PAK_2020,PAK,0.369582764,0.3760489,0.59562687,46,6,3,1006,CV1,BayesC
TGW,PAK_2021,PAK,0.112633887,0.132031586,0.693636933,44,6,3,1006,CV1,BayesC
TGW,AUS_2018,AUS,0.388768377,0.393641748,0.776257594,93,6,4,1006,CV1,BayesC
TGW,AUS_2019,AUS,0.197912685,0.16696548,0.73895945,47,6,4,1006,CV1,BayesC
TGW,PAK_2019,PAK,-0.135710214,-0.064703675,0.580574559,34,6,4,1006,CV1,BayesC
TGW,PAK_2020,PAK,0.031562464,-0.044792699,0.592117121,46,6,4,1006,CV1,BayesC
TGW,PAK_2021,PAK,-0.139683877,-0.138852053,0.431438802,46,6,4,1006,CV1,BayesC
TGW,AUS_2018,AUS,0.481767547,0.392818698,0.903863388,94,6,5,1006,CV1,BayesC
TGW,AUS_2019,AUS,0.343187654,0.200303986,0.780639491,48,6,5,1006,CV1,BayesC
TGW,PAK_2019,PAK,0.059516159,0.000705343,0.50268141,44,6,5,1006,CV1,BayesC
TGW,PAK_2020,PAK,0.191411735,0.210823416,0.659004798,54,6,5,1006,CV1,BayesC
TGW,PAK_2021,PAK,0.247228532,0.176393948,0.721357525,48,6,5,1006,CV1,BayesC
TGW,AUS_2018,AUS,0.542390544,0.52979314,0.841140145,97,7,1,1007,CV1,BayesC
TGW,AUS_2019,AUS,0.518994461,0.516962752,0.808207991,46,7,1,1007,CV1,BayesC
TGW,PAK_2019,PAK,0.359116358,0.344698294,0.585345136,40,7,1,1007,CV1,BayesC
TGW,PAK_2020,PAK,0.386817744,0.418430206,0.734860972,49,7,1,1007,CV1,BayesC
TGW,PAK_2021,PAK,0.234967023,0.243879933,0.724980785,48,7,1,1007,CV1,BayesC
TGW,AUS_2018,AUS,0.409209627,0.4248598,0.850722455,98,7,2,1007,CV1,BayesC
TGW,AUS_2019,AUS,0.389062045,0.3043556,0.809415542,49,7,2,1007,CV1,BayesC
TGW,PAK_2019,PAK,-0.014666727,-0.013519862,0.528102001,40,7,2,1007,CV1,BayesC
TGW,PAK_2020,PAK,0.122348453,0.118211525,0.668832033,49,7,2,1007,CV1,BayesC
TGW,PAK_2021,PAK,-0.082364051,-0.031641348,0.60884249,54,7,2,1007,CV1,BayesC
TGW,AUS_2018,AUS,0.455680093,0.50258964,0.6941926,92,7,3,1007,CV1,BayesC
TGW,AUS_2019,AUS,0.208502791,0.266208516,0.684038222,43,7,3,1007,CV1,BayesC
TGW,PAK_2019,PAK,0.10925286,0.202807461,0.661007983,40,7,3,1007,CV1,BayesC
TGW,PAK_2020,PAK,-0.08061939,-0.129738258,0.569093646,49,7,3,1007,CV1,BayesC
TGW,PAK_2021,PAK,-0.204960883,-0.166837007,0.50106094,44,7,3,1007,CV1,BayesC
TGW,AUS_2018,AUS,0.497355405,0.532955019,0.787138909,98,7,4,1007,CV1,BayesC
TGW,AUS_2019,AUS,0.253978122,0.259262277,0.86021233,48,7,4,1007,CV1,BayesC
TGW,PAK_2019,PAK,0.021670133,0.073899673,0.55103071,41,7,4,1007,CV1,BayesC
TGW,PAK_2020,PAK,0.245277501,0.222067449,0.63361268,50,7,4,1007,CV1,BayesC
TGW,PAK_2021,PAK,0.196774058,0.182831353,0.710352662,50,7,4,1007,CV1,BayesC
TGW,AUS_2018,AUS,0.41899469,0.402532147,0.815156364,93,7,5,1007,CV1,BayesC
TGW,AUS_2019,AUS,0.02784992,0.019172487,0.68311848,45,7,5,1007,CV1,BayesC
TGW,PAK_2019,PAK,-0.021736558,0.003835621,0.746766811,38,7,5,1007,CV1,BayesC
TGW,PAK_2020,PAK,0.184891921,0.074371721,0.660056361,44,7,5,1007,CV1,BayesC
TGW,PAK_2021,PAK,0.010971933,-0.011330162,0.518367708,43,7,5,1007,CV1,BayesC
TGW,AUS_2018,AUS,0.440447837,0.441198119,0.607018856,99,8,1,1008,CV1,BayesC
TGW,AUS_2019,AUS,0.23651719,0.219773096,0.703299328,42,8,1,1008,CV1,BayesC
TGW,PAK_2019,PAK,0.216422036,0.243069544,0.605055373,39,8,1,1008,CV1,BayesC
TGW,PAK_2020,PAK,0.276037869,0.177124535,0.683881263,48,8,1,1008,CV1,BayesC
TGW,PAK_2021,PAK,0.007578618,-0.003711079,0.61351038,51,8,1,1008,CV1,BayesC
TGW,AUS_2018,AUS,0.378980708,0.408736799,0.719136628,95,8,2,1008,CV1,BayesC
TGW,AUS_2019,AUS,0.17924165,0.224977647,0.688672349,46,8,2,1008,CV1,BayesC
TGW,PAK_2019,PAK,0.08740604,0.091469957,0.621231871,37,8,2,1008,CV1,BayesC
TGW,PAK_2020,PAK,-0.046817556,-0.052362861,0.578308809,48,8,2,1008,CV1,BayesC
TGW,PAK_2021,PAK,0.016102628,0.003314201,0.63338931,50,8,2,1008,CV1,BayesC
TGW,AUS_2018,AUS,0.482103107,0.446564636,0.786576366,95,8,3,1008,CV1,BayesC
TGW,AUS_2019,AUS,0.234233621,0.288411495,0.788345418,49,8,3,1008,CV1,BayesC
TGW,PAK_2019,PAK,0.20723524,0.213299132,0.672337711,45,8,3,1008,CV1,BayesC
